fact_id,uuid,indicator_id,location_id,period_id,categoryoption_id,datasource_id,measuremethod_id,numerator_value,denominator_value,value_received,value_calculated,min_value,max_value,target_value,string_value,comment
34536,036e9482013f8b6c0da7d485440527b9,377,46,4,27,2,2,NULL,NULL,19.88,NULL,NULL,NULL,90,NULL,approved
34537,727c8fc2a02cc11c2a3b4f7e5ad45c85,377,47,4,12,2,2,NULL,NULL,49.38,NULL,NULL,NULL,90,NULL,approved
34538,513056e56beb4a8f6b6fe42dfc776da6,377,47,4,11,2,2,NULL,NULL,17.52,NULL,NULL,NULL,90,NULL,approved
34539,5ffb5ca92386e897e83f2e70a31690be,377,47,4,27,2,2,NULL,NULL,30.13,NULL,NULL,NULL,90,NULL,approved
34540,abc24d7487d8b8bac2aa5d51f46c606e,377,48,4,12,2,2,NULL,NULL,53.87,NULL,NULL,NULL,90,NULL,approved
34541,8963bd05ef66e920ab285dd15b09099d,377,48,4,11,2,2,NULL,NULL,32.19,NULL,NULL,NULL,90,NULL,approved
34542,41ebe79d752c5105a91aee4392830844,377,48,4,27,2,2,NULL,NULL,39.31,NULL,NULL,NULL,90,NULL,approved
34543,c5ff3b82b81fbff23462bcc9c979620f,377,42,4,12,2,2,NULL,NULL,21.3,NULL,NULL,NULL,90,NULL,approved
34544,17f25fba7687ddd7a89248a675b65e08,377,42,4,11,2,2,NULL,NULL,4.83,NULL,NULL,NULL,90,NULL,approved
34545,7dca7c868cc6b7d6b1c1d62d3fcc4a3a,377,42,4,27,2,2,NULL,NULL,7.83,NULL,NULL,NULL,90,NULL,approved
34546,913c2c57478b7311bef076b1c9b5fbfd,377,3,5,12,2,2,NULL,NULL,60.37,NULL,NULL,NULL,90,NULL,approved
34547,bf930951732cd35cd349a4839eb9cfde,377,3,5,11,2,2,NULL,NULL,19.54,NULL,NULL,NULL,90,NULL,approved
34548,b620ff05768ee939265d81a1cd619eb9,377,3,5,27,2,2,NULL,NULL,36.89,NULL,NULL,NULL,90,NULL,approved
34549,9a80a51e1c445e275d2d8f13597a4637,377,4,5,12,2,2,NULL,NULL,24.26,NULL,NULL,NULL,90,NULL,approved
34550,108c4066cd220382a829df41963f0967,377,4,5,11,2,2,NULL,NULL,5.12,NULL,NULL,NULL,90,NULL,approved
34551,c6123d4b584798db7747d3bf9a875271,377,4,5,27,2,2,NULL,NULL,13.37,NULL,NULL,NULL,90,NULL,approved
34552,ab271c7093f8e64002fc32f989f93b2c,377,5,5,12,2,2,NULL,NULL,75.13,NULL,NULL,NULL,90,NULL,approved
34553,2ed040be7950e2e487e69a73d9182e68,377,5,5,11,2,2,NULL,NULL,39.47,NULL,NULL,NULL,90,NULL,approved
34554,b2ae8950634caa5b4a8f1bb9e5ece6c4,377,5,5,27,2,2,NULL,NULL,59.78,NULL,NULL,NULL,90,NULL,approved
34555,b190daf050f40e10c66e720f48e11c76,377,6,5,12,2,2,NULL,NULL,47.22,NULL,NULL,NULL,90,NULL,approved
34556,288d3ab7783e7e6f03153f08e7189fd7,377,6,5,11,2,2,NULL,NULL,10.42,NULL,NULL,NULL,90,NULL,approved
34557,d60d8f2ab2249094f083e1770575dec9,377,6,5,27,2,2,NULL,NULL,20.79,NULL,NULL,NULL,90,NULL,approved
34558,b55fce0898e1c3cb7d6efdb189880923,377,7,5,12,2,2,NULL,NULL,45.21,NULL,NULL,NULL,90,NULL,approved
34559,de05a48e2254a59d97c40a82a80f1bde,377,7,5,11,2,2,NULL,NULL,50.42,NULL,NULL,NULL,90,NULL,approved
34560,742609b9dfae413d68e651932e70a2f1,377,7,5,27,2,2,NULL,NULL,49.83,NULL,NULL,NULL,90,NULL,approved
34561,5406ad3757150063afbc066d6f932369,377,8,5,12,2,2,NULL,NULL,55.61,NULL,NULL,NULL,90,NULL,approved
34562,a36cf6e9100ab2ab33157e74e12280cb,377,8,5,11,2,2,NULL,NULL,19.88,NULL,NULL,NULL,90,NULL,approved
34563,df13f29c0bcdfd24bc496cb36b6593ee,377,8,5,27,2,2,NULL,NULL,38.91,NULL,NULL,NULL,90,NULL,approved
34564,aa2e2c08fd95ea1344f942e96b692f3b,377,9,5,12,2,2,NULL,NULL,72.5,NULL,NULL,NULL,90,NULL,approved
34565,9cbfd35ddffb8580901e65d3902f7059,377,9,5,11,2,2,NULL,NULL,49.94,NULL,NULL,NULL,90,NULL,approved
34566,b6802dab8f5082663bcd307b846e322e,377,9,5,27,2,2,NULL,NULL,64.41,NULL,NULL,NULL,90,NULL,approved
34567,f20c126b9df995c2a4d20a3637e7c0f5,377,10,5,12,2,2,NULL,NULL,49.1,NULL,NULL,NULL,90,NULL,approved
34568,6eb97cd4ad7a1b7e151f2db64af8ec7b,377,10,5,11,2,2,NULL,NULL,9.05,NULL,NULL,NULL,90,NULL,approved
34569,ad04c04066ff51ac9e071374754843c7,377,10,5,27,2,2,NULL,NULL,24.87,NULL,NULL,NULL,90,NULL,approved
34570,b922cff601682abe085718bb29000afc,377,11,5,12,2,2,NULL,NULL,31.26,NULL,NULL,NULL,90,NULL,approved
34571,dc710de8119cce7203bd0c4b3eaff584,377,11,5,11,2,2,NULL,NULL,3.34,NULL,NULL,NULL,90,NULL,approved
34572,b1d5b4fef16dd345d93bc279870e9aae,377,11,5,27,2,2,NULL,NULL,9.55,NULL,NULL,NULL,90,NULL,approved
34573,f8445fcf3be3b7d8b50fa5bbf8411810,377,12,5,12,2,2,NULL,NULL,46.7,NULL,NULL,NULL,90,NULL,approved
34574,ddd725eaf2357791c458de423e29cf46,377,12,5,11,2,2,NULL,NULL,28.5,NULL,NULL,NULL,90,NULL,approved
34575,335e470b42654ffbf864cad55a84ad5d,377,12,5,27,2,2,NULL,NULL,33.61,NULL,NULL,NULL,90,NULL,approved
34576,df292fc7b1eefe7539f38d1b2268b39e,377,13,5,12,2,2,NULL,NULL,19.82,NULL,NULL,NULL,90,NULL,approved
34577,6eae1a9ea20f92e268fdace126f268d0,377,13,5,11,2,2,NULL,NULL,5.59,NULL,NULL,NULL,90,NULL,approved
34578,9e7d49db18823fc78e217d7db34835ce,377,13,5,27,2,2,NULL,NULL,14.77,NULL,NULL,NULL,90,NULL,approved
34579,48b6600f8b980a07691dc1fab45a0c35,377,14,5,12,2,2,NULL,NULL,43.92,NULL,NULL,NULL,90,NULL,approved
34580,c6e66586d0ecf0f19da4e320e24c82ae,377,14,5,11,2,2,NULL,NULL,12.15,NULL,NULL,NULL,90,NULL,approved
34581,f6f01af1d789db766a31f2975aa0d2f4,377,14,5,27,2,2,NULL,NULL,28.92,NULL,NULL,NULL,90,NULL,approved
34582,2111f4af48b9a198b4304012f0aad9e3,377,15,5,12,2,2,NULL,NULL,22.83,NULL,NULL,NULL,90,NULL,approved
34583,a6d7cbec1fabd99d6ca7f6bac25fd532,377,15,5,11,2,2,NULL,NULL,18.07,NULL,NULL,NULL,90,NULL,approved
34584,f857262536d806d360ee3e83ab402d1c,377,15,5,27,2,2,NULL,NULL,20.04,NULL,NULL,NULL,90,NULL,approved
34585,cda6a43773bb85f45ff24c4c99539b75,377,16,5,12,2,2,NULL,NULL,79.9,NULL,NULL,NULL,90,NULL,approved
34586,ba6c84f6772a565b51ca20526683efa0,377,16,5,11,2,2,NULL,NULL,70.98,NULL,NULL,NULL,90,NULL,approved
34587,f95b4d31e8a21b3036cda97a0c754ea7,377,16,5,27,2,2,NULL,NULL,74.51,NULL,NULL,NULL,90,NULL,approved
34588,55f9d7b6f5109543bc06b2392afcbb88,377,17,5,12,2,2,NULL,NULL,28.84,NULL,NULL,NULL,90,NULL,approved
34589,cb3e7039c63a4b1c41793acc8e8b886f,377,17,5,11,2,2,NULL,NULL,6.11,NULL,NULL,NULL,90,NULL,approved
34590,891d1158138af5ca6cd2ae424d175eed,377,17,5,27,2,2,NULL,NULL,11.06,NULL,NULL,NULL,90,NULL,approved
34591,721a95159ac10b7b18e96cb9ba880fb6,377,18,5,12,2,2,NULL,NULL,18.05,NULL,NULL,NULL,90,NULL,approved
34592,0a6060e9cc29f683f0ff925d0b73c7b3,377,18,5,11,2,2,NULL,NULL,3.89,NULL,NULL,NULL,90,NULL,approved
34593,93b4749393046bee14842347403b4a2e,377,18,5,27,2,2,NULL,NULL,6.52,NULL,NULL,NULL,90,NULL,approved
34594,ca668cd9acc03243627b989ab372211d,377,19,5,12,2,2,NULL,NULL,41.92,NULL,NULL,NULL,90,NULL,approved
34595,451d0e4d7b89e9487e0b239824bf80b6,377,19,5,11,2,2,NULL,NULL,32.65,NULL,NULL,NULL,90,NULL,approved
34596,d4313a5ccb9c3b5724924e50ac59aefd,377,19,5,27,2,2,NULL,NULL,40.68,NULL,NULL,NULL,90,NULL,approved
34597,6678d0d8cedaac44df5f8ba4145dd15d,377,20,5,12,2,2,NULL,NULL,46.71,NULL,NULL,NULL,90,NULL,approved
34598,d75c9cf64154b6772a00fa90faa26d98,377,20,5,11,2,2,NULL,NULL,38.47,NULL,NULL,NULL,90,NULL,approved
34599,8b01ef49babcca2ce14220777ef1f099,377,20,5,27,2,2,NULL,NULL,43.28,NULL,NULL,NULL,90,NULL,approved
34600,188cbf5c12e7ed10d94b47c6e6e87315,377,21,5,12,2,2,NULL,NULL,18.59,NULL,NULL,NULL,90,NULL,approved
34601,46963e2206ed683fb76f5a32fb086d27,377,21,5,11,2,2,NULL,NULL,8.63,NULL,NULL,NULL,90,NULL,approved
34602,9b0b45c9c5063fdbcf284b2d75800eac,377,21,5,27,2,2,NULL,NULL,13.89,NULL,NULL,NULL,90,NULL,approved
34603,65d84288e03af36647d0762d9f16674e,377,22,5,12,2,2,NULL,NULL,32.67,NULL,NULL,NULL,90,NULL,approved
34604,6fa2d72a64f4e61d39e5a7b7b2630107,377,22,5,11,2,2,NULL,NULL,13.14,NULL,NULL,NULL,90,NULL,approved
34605,d84adc96a7cd9add6963c1ce47731e85,377,22,5,27,2,2,NULL,NULL,20.21,NULL,NULL,NULL,90,NULL,approved
34606,d5993adc30904ebed656ed4f5c9acc4e,377,23,5,12,2,2,NULL,NULL,33.64,NULL,NULL,NULL,90,NULL,approved
34607,0b971a5b53c9897dcc4e3ef1ac306231,377,23,5,11,2,2,NULL,NULL,7.84,NULL,NULL,NULL,90,NULL,approved
34608,0e06b4b0ad4963ec763788d9e60108f9,377,23,5,27,2,2,NULL,NULL,20.16,NULL,NULL,NULL,90,NULL,approved
34609,ae2e4c839681ddbfbf7494fa6fc58618,377,24,5,12,2,2,NULL,NULL,35.12,NULL,NULL,NULL,90,NULL,approved
34610,10572e9a676529fe43939f459e6c69af,377,24,5,11,2,2,NULL,NULL,28.27,NULL,NULL,NULL,90,NULL,approved
34611,acfdde9a849c41af8f66135d2a867338,377,24,5,27,2,2,NULL,NULL,29.97,NULL,NULL,NULL,90,NULL,approved
34612,53ce3be1264fc8d6cb2d526513a7388d,377,25,5,12,2,2,NULL,NULL,42.11,NULL,NULL,NULL,90,NULL,approved
34613,9df015be6b595adc6e1c9bfe255718b3,377,25,5,11,2,2,NULL,NULL,37.91,NULL,NULL,NULL,90,NULL,approved
34614,da193577b9c25f6abb4c6e14084cdcd6,377,25,5,27,2,2,NULL,NULL,39.02,NULL,NULL,NULL,90,NULL,approved
34615,19b2f872016e233ab4069802d5107c0d,377,26,5,12,2,2,NULL,NULL,27.58,NULL,NULL,NULL,90,NULL,approved
34616,b1d72687cd9dc15efe9a3bc123091ac3,377,26,5,11,2,2,NULL,NULL,5.63,NULL,NULL,NULL,90,NULL,approved
34617,95394517eeaee7b8dd54d1905120b0e8,377,26,5,27,2,2,NULL,NULL,16.37,NULL,NULL,NULL,90,NULL,approved
34618,121e2a00cfcbb2abae168d085581239d,377,27,5,12,2,2,NULL,NULL,15.37,NULL,NULL,NULL,90,NULL,approved
34619,3982cddca5f9351b7c3b12012c9ee234,377,27,5,11,2,2,NULL,NULL,5.7,NULL,NULL,NULL,90,NULL,approved
34620,a666b0cbb36ef63c3fafd7ca6d022b65,377,27,5,27,2,2,NULL,NULL,8.97,NULL,NULL,NULL,90,NULL,approved
34621,9d442ed1ebb8da103f100486eada38c4,377,28,5,12,2,2,NULL,NULL,48.13,NULL,NULL,NULL,90,NULL,approved
34622,7396b58fd4964374d7d50fd2a7c6660c,377,28,5,11,2,2,NULL,NULL,41.23,NULL,NULL,NULL,90,NULL,approved
34623,bde05bcdd6fa4470b098594996dcd756,377,28,5,27,2,2,NULL,NULL,42.33,NULL,NULL,NULL,90,NULL,approved
34624,98a334f089864254b3fcbc7e5c26d83d,377,29,5,12,2,2,NULL,NULL,44.88,NULL,NULL,NULL,90,NULL,approved
34625,b1b1fa5a1435a99b607575b5e2984003,377,29,5,11,2,2,NULL,NULL,20.24,NULL,NULL,NULL,90,NULL,approved
34626,339ae94043dcd34421c4387791759950,377,29,5,27,2,2,NULL,NULL,29.69,NULL,NULL,NULL,90,NULL,approved
34627,55384db69f2273668b93b42ebf82d8df,377,30,5,12,2,2,NULL,NULL,59.96,NULL,NULL,NULL,90,NULL,approved
34628,541f17f8bb25c240c34f571e71049de9,377,30,5,11,2,2,NULL,NULL,15.83,NULL,NULL,NULL,90,NULL,approved
34629,38ab75e17187e5814ec1bec2d26d68f3,377,30,5,27,2,2,NULL,NULL,41.7,NULL,NULL,NULL,90,NULL,approved
34630,195ca0bcdb52f0648a998142cb64202d,377,31,5,12,2,2,NULL,NULL,93.93,NULL,NULL,NULL,90,NULL,approved
34631,3a7c77c83333108096a217e7369c2120,377,31,5,11,2,2,NULL,NULL,92.64,NULL,NULL,NULL,90,NULL,approved
34632,8ace84252c3ea091a6dc9621d476656f,377,31,5,27,2,2,NULL,NULL,93.15,NULL,NULL,NULL,90,NULL,approved
34633,ab231b6aa1abaabde315911bf4c4741c,377,32,5,12,2,2,NULL,NULL,45.42,NULL,NULL,NULL,90,NULL,approved
34634,e63824bb108dbeec6de90e75a197c7e6,377,32,5,11,2,2,NULL,NULL,11.1,NULL,NULL,NULL,90,NULL,approved
34635,7d81a266a757550eb5f3df558be4d6f7,377,32,5,27,2,2,NULL,NULL,21.97,NULL,NULL,NULL,90,NULL,approved
34636,ca14f782caf2c8516b4661a5b9f73d28,377,33,5,12,2,2,NULL,NULL,55.27,NULL,NULL,NULL,90,NULL,approved
34637,6eba72f4ba4e194a4a97532e705281fb,377,33,5,11,2,2,NULL,NULL,15.27,NULL,NULL,NULL,90,NULL,approved
34638,b6cf2379d513a6b4e385f89b69d24b9a,377,33,5,27,2,2,NULL,NULL,33.15,NULL,NULL,NULL,90,NULL,approved
34639,9673261da15c42cdcac8f173d0f4ab79,377,34,5,12,2,2,NULL,NULL,41.18,NULL,NULL,NULL,90,NULL,approved
34640,c009304682ee802d2ca2c50d4d86192c,377,34,5,11,2,2,NULL,NULL,5.38,NULL,NULL,NULL,90,NULL,approved
34641,8bf2fd505a29f38a6f989be7b31373e5,377,34,5,27,2,2,NULL,NULL,11.91,NULL,NULL,NULL,90,NULL,approved
34642,3bbe334529b5ab78d8ea9d7e747f9e80,377,35,5,12,2,2,NULL,NULL,38.82,NULL,NULL,NULL,90,NULL,approved
34643,3886b859ee4b5358538355ce1395fe70,377,35,5,11,2,2,NULL,NULL,28.04,NULL,NULL,NULL,90,NULL,approved
34644,10d749fa3a8a848249176206582df508,377,35,5,27,2,2,NULL,NULL,33.01,NULL,NULL,NULL,90,NULL,approved
34645,d48a339e9f282a53a2c79135e4922f08,377,36,5,12,2,2,NULL,NULL,57.29,NULL,NULL,NULL,90,NULL,approved
34646,b1145aa40c7976bccf432192ac94f9b0,377,36,5,11,2,2,NULL,NULL,61.41,NULL,NULL,NULL,90,NULL,approved
34647,89aba23dbc79aba6329fdfec92883e93,377,36,5,27,2,2,NULL,NULL,60.3,NULL,NULL,NULL,90,NULL,approved
34648,0605d3509a611775439d04342458f7fa,377,37,5,12,2,2,NULL,NULL,43.86,NULL,NULL,NULL,90,NULL,approved
34649,db99cd2cf88792fd1b53273dbbe48338,377,37,5,11,2,2,NULL,NULL,26.26,NULL,NULL,NULL,90,NULL,approved
34650,102c6d7004bcf5a88e096f781dd55f7d,377,37,5,27,2,2,NULL,NULL,37.5,NULL,NULL,NULL,90,NULL,approved
34651,07c85408f5cdae965f1c54eff58c6ca8,377,38,5,12,2,2,NULL,NULL,64.96,NULL,NULL,NULL,90,NULL,approved
34652,08162cb6e3dd1f635a6a387cf08dba04,377,38,5,11,2,2,NULL,NULL,33.4,NULL,NULL,NULL,90,NULL,approved
34653,62c1080383c1f528979a13ef011b3439,377,38,5,27,2,2,NULL,NULL,47,NULL,NULL,NULL,90,NULL,approved
34654,889295687fa38b386a43246e8dc22673,377,39,5,27,2,2,NULL,NULL,99.58,NULL,NULL,NULL,90,NULL,approved
34655,3b500b71e29396ed54f2a891531e4330,377,40,5,12,2,2,NULL,NULL,23.39,NULL,NULL,NULL,90,NULL,approved
34656,5722ad1efe4ba9607a91682252921766,377,40,5,11,2,2,NULL,NULL,7.81,NULL,NULL,NULL,90,NULL,approved
34657,04cb85875e75d6aac59b31190f332e96,377,40,5,27,2,2,NULL,NULL,13.92,NULL,NULL,NULL,90,NULL,approved
34658,26405f848787f5449ebb9f489bb4bdd3,377,41,5,12,2,2,NULL,NULL,74.89,NULL,NULL,NULL,90,NULL,approved
34659,eb33c145d4951420925576d14024a99a,377,41,5,11,2,2,NULL,NULL,65.46,NULL,NULL,NULL,90,NULL,approved
34660,9ae12cdc5dfe85f5a6a48145825e8377,377,41,5,27,2,2,NULL,NULL,71.48,NULL,NULL,NULL,90,NULL,approved
34661,bff98a3653efde9c7b9fbb49848099ed,377,43,5,12,2,2,NULL,NULL,58.07,NULL,NULL,NULL,90,NULL,approved
34662,85ad2979d1d70f5ac41596cdf23f4017,377,43,5,11,2,2,NULL,NULL,56.5,NULL,NULL,NULL,90,NULL,approved
34663,92ad650a9fc601c65bc94fbdbb2b1a9d,377,43,5,27,2,2,NULL,NULL,56.83,NULL,NULL,NULL,90,NULL,approved
34664,d5082c062b667d9220e7f27cc525a7db,377,44,5,12,2,2,NULL,NULL,27.62,NULL,NULL,NULL,90,NULL,approved
34665,eada53b5fb623427a80e3e791f01f75b,377,44,5,11,2,2,NULL,NULL,4.5,NULL,NULL,NULL,90,NULL,approved
34666,30aa226edb5c6de9b4db4fc29f63520e,377,44,5,27,2,2,NULL,NULL,13.51,NULL,NULL,NULL,90,NULL,approved
34667,157f209bf8796f8c115a0383f4f463ba,377,45,5,12,2,2,NULL,NULL,28.3,NULL,NULL,NULL,90,NULL,approved
34668,40f0f79d08c0b62c1eddbec9930165cf,377,45,5,11,2,2,NULL,NULL,16.9,NULL,NULL,NULL,90,NULL,approved
34669,6d996338460c521372551480ff8deb0a,377,45,5,27,2,2,NULL,NULL,18.66,NULL,NULL,NULL,90,NULL,approved
34670,ace2db239ad59f64a8f46c19ee839686,377,46,5,12,2,2,NULL,NULL,33.78,NULL,NULL,NULL,90,NULL,approved
34671,7c23323af2582e048bab2e8242a3c24f,377,46,5,11,2,2,NULL,NULL,15.6,NULL,NULL,NULL,90,NULL,approved
34672,97c634a55a0f2a77e849447af812bf38,377,46,5,27,2,2,NULL,NULL,21.09,NULL,NULL,NULL,90,NULL,approved
34673,6c38926c8217226f6a252dd248e4a3d9,377,47,5,12,2,2,NULL,NULL,49.25,NULL,NULL,NULL,90,NULL,approved
34674,63e1ba1de7aac7d069cbe3269a7a30d5,377,47,5,11,2,2,NULL,NULL,17.92,NULL,NULL,NULL,90,NULL,approved
34675,cdc67a9eac970e7e6edd24a6b9c67200,377,47,5,27,2,2,NULL,NULL,30.46,NULL,NULL,NULL,90,NULL,approved
34676,9bcd5c6aa3787b25d1e611161c346459,377,48,5,12,2,2,NULL,NULL,53.89,NULL,NULL,NULL,90,NULL,approved
34677,c7af58e6db0d02fbd053895ba7e22382,377,48,5,11,2,2,NULL,NULL,31.88,NULL,NULL,NULL,90,NULL,approved
34678,012528035aeb98379d6380a52181237f,377,48,5,27,2,2,NULL,NULL,39.06,NULL,NULL,NULL,90,NULL,approved
34679,6ef1f14a5a11e10875bdc33c574e8650,377,42,5,12,2,2,NULL,NULL,23.39,NULL,NULL,NULL,90,NULL,approved
34680,1358ecd62e4726bce8b7a593cdc0d1f5,377,42,5,11,2,2,NULL,NULL,5.34,NULL,NULL,NULL,90,NULL,approved
34681,966855d66c91c40e514d424f1370f756,377,42,5,27,2,2,NULL,NULL,8.66,NULL,NULL,NULL,90,NULL,approved
34682,179a5f917a359e5fee6ee100a7a27142,377,2,7,12,2,2,NULL,NULL,89.9,NULL,NULL,NULL,90,NULL,approved
34683,3adad2b924c1d066403de45cbbe1eca9,377,2,7,11,2,2,NULL,NULL,60.37,NULL,NULL,NULL,90,NULL,approved
34684,f7024a20d852a3695e8e5c9e6996a02d,377,2,7,27,2,2,NULL,NULL,24.26,NULL,NULL,NULL,90,NULL,approved
34685,dbc8c118f4874b3efb56e61ce9de418e,377,3,7,12,2,2,NULL,NULL,75.13,NULL,NULL,NULL,90,NULL,approved
34686,e961a858bf5351653252ded66182dfd6,377,3,7,11,2,2,NULL,NULL,47.22,NULL,NULL,NULL,90,NULL,approved
34687,58901b2fa379f4a170b19202808b2900,377,3,7,27,2,2,NULL,NULL,45.21,NULL,NULL,NULL,90,NULL,approved
34688,53bcb827909e9ceef36a7552daa574be,377,4,7,12,2,2,NULL,NULL,55.61,NULL,NULL,NULL,90,NULL,approved
34689,85aa7408912f417d400a86059d2e066c,377,4,7,11,2,2,NULL,NULL,72.5,NULL,NULL,NULL,90,NULL,approved
34690,07da464ee8754039cc34c6fa7cce7302,377,4,7,27,2,2,NULL,NULL,49.1,NULL,NULL,NULL,90,NULL,approved
34691,09b1e419f854e182698720cc0c2b0b2e,377,5,7,12,2,2,NULL,NULL,31.26,NULL,NULL,NULL,90,NULL,approved
34692,e6123019d400f68d405bc6f8dffa692b,377,5,7,11,2,2,NULL,NULL,46.7,NULL,NULL,NULL,90,NULL,approved
34693,c2221847870c0a80ffdd87f3e1f9ff5e,377,5,7,27,2,2,NULL,NULL,19.82,NULL,NULL,NULL,90,NULL,approved
34694,cdfd19ad1bffa9c33688d19b8f22d2ff,377,6,7,12,2,2,NULL,NULL,43.92,NULL,NULL,NULL,90,NULL,approved
34695,6cadb777962c9a4878b224c53806611e,377,6,7,11,2,2,NULL,NULL,22.83,NULL,NULL,NULL,90,NULL,approved
34696,39fe962c090132e19bc575f9bf7d9531,377,6,7,27,2,2,NULL,NULL,79.9,NULL,NULL,NULL,90,NULL,approved
34697,231b4e4810bfa0f3a716cd64877abc84,377,7,7,12,2,2,NULL,NULL,28.84,NULL,NULL,NULL,90,NULL,approved
34698,38fb74162c0e8a3c58a6d6dc6a089280,377,7,7,11,2,2,NULL,NULL,18.05,NULL,NULL,NULL,90,NULL,approved
34699,c699617c8eb4c04899907c0eb9c58126,377,7,7,27,2,2,NULL,NULL,41.92,NULL,NULL,NULL,90,NULL,approved
34700,a3749e802a069362a696ce87ed34a000,377,8,7,12,2,2,NULL,NULL,46.71,NULL,NULL,NULL,90,NULL,approved
34701,e5ded0ca68e21d136a66751a39bccd80,377,8,7,11,2,2,NULL,NULL,18.59,NULL,NULL,NULL,90,NULL,approved
34702,5da8e8acf9b44718fe5d1204fe88ac2b,377,8,7,27,2,2,NULL,NULL,32.67,NULL,NULL,NULL,90,NULL,approved
34703,a8988b09de03bde9d74c06cdec58d481,377,9,7,12,2,2,NULL,NULL,33.64,NULL,NULL,NULL,90,NULL,approved
34704,013bcd7b35ad11452439ed17069113ea,377,9,7,11,2,2,NULL,NULL,35.12,NULL,NULL,NULL,90,NULL,approved
34705,9e1ca1c0732ec34cde9c71003955d7bb,377,9,7,27,2,2,NULL,NULL,42.11,NULL,NULL,NULL,90,NULL,approved
34706,e68f2720886b4aa62c419bd5593cf3a3,377,10,7,12,2,2,NULL,NULL,27.58,NULL,NULL,NULL,90,NULL,approved
34707,17898899c859ea6ffe1b461e1833900a,377,10,7,11,2,2,NULL,NULL,15.37,NULL,NULL,NULL,90,NULL,approved
34708,9eea8db76b5ef332abe95619c3c30b93,377,10,7,27,2,2,NULL,NULL,48.13,NULL,NULL,NULL,90,NULL,approved
34709,f816b6219f98537e8a9ca069db5a2b22,377,11,7,12,2,2,NULL,NULL,44.88,NULL,NULL,NULL,90,NULL,approved
34710,8d9b67e756c6ddc72c056d7df22799be,377,11,7,11,2,2,NULL,NULL,59.96,NULL,NULL,NULL,90,NULL,approved
34711,e07622b351eb7414499281986fbb038e,377,11,7,27,2,2,NULL,NULL,93.93,NULL,NULL,NULL,90,NULL,approved
34712,407bf8a938019b8cb279562a7afa142d,377,12,7,12,2,2,NULL,NULL,45.42,NULL,NULL,NULL,90,NULL,approved
34713,1db331f203b0fac158b0846f20781b3c,377,12,7,11,2,2,NULL,NULL,55.27,NULL,NULL,NULL,90,NULL,approved
34714,7895b07e804f7dcddc51bc2cfcf26679,377,12,7,27,2,2,NULL,NULL,41.18,NULL,NULL,NULL,90,NULL,approved
34715,15d854a554709fc96fbd0191708e6489,377,13,7,12,2,2,NULL,NULL,38.82,NULL,NULL,NULL,90,NULL,approved
34716,92918856e2f1a966f1fc482ca9cde9dd,377,13,7,11,2,2,NULL,NULL,57.29,NULL,NULL,NULL,90,NULL,approved
34717,c3ab2c3a873db50dc4f412a10da15742,377,13,7,27,2,2,NULL,NULL,43.86,NULL,NULL,NULL,90,NULL,approved
34718,36a1b3bd030a4b53ebacb50d439c3960,377,14,7,12,2,2,NULL,NULL,64.96,NULL,NULL,NULL,90,NULL,approved
34719,cfe0ff05d48ca4b6164eb74965964f42,377,14,7,11,2,2,NULL,NULL,23.39,NULL,NULL,NULL,90,NULL,approved
34720,b391f4ecb3382321b56898a5cc1db814,377,14,7,27,2,2,NULL,NULL,74.89,NULL,NULL,NULL,90,NULL,approved
34721,802d9837b93ec3237e6c7dc229c337a7,377,15,7,12,2,2,NULL,NULL,58.07,NULL,NULL,NULL,90,NULL,approved
34722,b231c457e74e611e265a847c4f25685f,377,15,7,11,2,2,NULL,NULL,27.62,NULL,NULL,NULL,90,NULL,approved
34723,fdb6f0879a94ab54ab0d02bbfef7bf5c,377,15,7,27,2,2,NULL,NULL,28.3,NULL,NULL,NULL,90,NULL,approved
34724,57b248812010b00604b8467ad1f6155f,377,16,7,12,2,2,NULL,NULL,33.78,NULL,NULL,NULL,90,NULL,approved
34725,02f43ab6b87d0c2abd4962b33b2648fc,377,16,7,11,2,2,NULL,NULL,49.25,NULL,NULL,NULL,90,NULL,approved
34726,b27fa50ff72831b4727c5a23b2be5c4a,377,16,7,27,2,2,NULL,NULL,53.89,NULL,NULL,NULL,90,NULL,approved
34727,887e134c6b597094b7a4da470677b782,377,17,7,12,2,2,NULL,NULL,23.39,NULL,NULL,NULL,90,NULL,approved
34728,22196f6e49aec361054ddd00f04dd78c,377,17,7,11,2,2,NULL,NULL,6.11,NULL,NULL,NULL,90,NULL,approved
34729,6d28fb5ffd148ab7c16b98ae259eeb21,377,17,7,27,2,2,NULL,NULL,11.26,NULL,NULL,NULL,90,NULL,approved
34730,6e49f79991dd39019334f7bf90179fc0,377,18,7,12,2,2,NULL,NULL,18.46,NULL,NULL,NULL,90,NULL,approved
34731,ca84742747aacbc3ec3f814aeaff5747,377,18,7,11,2,2,NULL,NULL,4.33,NULL,NULL,NULL,90,NULL,approved
34732,09357a818fe17d421759802fe8c06489,377,18,7,27,2,2,NULL,NULL,7.08,NULL,NULL,NULL,90,NULL,approved
34733,a8e13782222eb4c7536e92a85380a280,377,19,7,12,2,2,NULL,NULL,42.19,NULL,NULL,NULL,90,NULL,approved
34734,0fbc62e3674b4ccaffc6ab2d40ad621b,377,19,7,11,2,2,NULL,NULL,32.35,NULL,NULL,NULL,90,NULL,approved
